Longitude,Latitude,Elevation
78,31,60
125,45,49
77,49,30
128,89,139
128,85,101
76,89,53
98,80,57
125,81,138
86,34,78
123,111,21
93,28,145
98,80,159
98,84,33
124,84,111
79,69,33
128,82,159
85,85,172
129,56,79
114,43,160
127,48,21
96,47,124
123,118,119
94,69,67
127,48,123
95,46,154
94,69,137
124,84,177
116,94,74
98,80,24
85,62,171
78,45,98
105,68,116
81,114,167
114,117,56
105,68,100
97,75,41
78,45,62
86,34,115
123,111,168
84,104,159
115,40,128
88,76,86
83,71,23
116,94,122
114,87,158
98,80,100
108,69,114
78,31,79
97,75,138
86,34,171
84,104,100
107,82,30
128,82,120
92,61,124
128,85,122
123,117,68
105,68,90
98,80,133
123,111,107
103,42,40
116,97,100
129,35,68
118,91,140
77,49,141
96,35,175
108,69,122
103,42,67
107,48,64
130,114,113
101,116,84
89,71,142
115,40,116
102,118,78
85,85,147
92,61,142
92,103,175
81,77,117
102,118,74
86,34,170
128,85,38
78,37,116
116,27,105
78,31,70
104,107,158
83,117,114
123,118,112
104,107,145
92,72,83
118,91,176
128,85,70
76,89,115
116,27,172
76,35,60
95,46,136
86,34,75
93,28,62
89,71,126
116,94,69
78,31,80
81,120,93
101,116,32
83,71,155
116,94,49
83,117,80
84,104,83
114,43,48
114,93,85
125,81,144
126,118,60
83,71,35
96,47,110
128,82,60
85,104,81
114,87,109
116,80,152
95,46,59
128,89,39
85,64,27
92,72,171
92,61,128
76,27,88
78,31,31
81,109,165
116,80,80
104,107,79
114,93,125
109,47,25
127,106,93
79,83,109
82,40,152
97,28,123
94,69,105
107,48,165
85,85,139
123,111,23
120,96,107
92,72,88
85,85,95
109,80,104
128,82,171
85,104,179
130,114,94
96,68,81
85,62,47
88,76,114
89,113,168
93,58,75
85,104,60
83,71,66
109,80,25
86,41,119
98,80,37
114,43,75
116,53,111
97,28,144
104,60,33
98,84,98
85,64,43
108,69,94
124,84,103
78,37,47
101,101,58
123,117,86
81,109,148
101,116,136
82,40,127
101,101,51
96,68,107
85,38,82
80,92,120
85,38,107
101,101,110
101,101,131
100,45,86
124,84,36
88,76,41
125,81,174
123,118,147
78,31,161
77,49,53
116,53,63
91,115,57
123,118,75
116,53,20
109,47,100
76,27,158
78,31,157
83,71,153
101,101,77
93,51,177
93,28,43
107,82,116
128,82,23
80,92,163
128,82,118
108,69,57
78,37,122
112,119,48
80,92,103
86,90,22
92,72,92
105,68,118
96,35,130
85,64,128
86,34,84
101,116,130
85,85,175
128,85,123
116,94,120
86,34,152
98,84,42
128,89,108
91,115,105
127,48,94
104,60,94
81,109,32
114,117,155
107,108,71
79,69,143
100,45,129
96,68,93
107,48,72
81,109,170
85,62,60
83,117,174
76,27,144
124,84,117
89,113,96
89,113,138
98,80,143
95,46,149
85,104,172
109,80,31
86,34,36
114,87,44
96,68,105
107,82,20
118,91,93
119,63,43
96,35,24
118,70,81
93,58,80
79,83,47
118,91,90
84,104,140
100,45,84
114,43,108
84,104,37
127,48,134
79,69,120
128,82,116
105,68,146
97,28,44
80,92,71
78,99,108
114,87,137
96,47,136
123,111,133
124,84,126
85,104,166
116,94,84
128,89,171
100,45,176
103,42,54
79,69,52
85,62,63
124,84,102
105,68,75
129,56,123
101,116,168
114,87,119
116,80,34
102,118,38
78,99,21
108,69,34
126,118,93
101,116,175
88,76,121
77,49,123
85,62,164
97,75,48
81,109,153
128,82,58
116,94,84
129,56,104
76,27,129
76,35,25
116,80,25
118,91,126
101,101,21
114,93,165
83,117,27
77,49,154
104,60,124
115,40,82
81,114,103
118,91,34
95,46,81
115,98,32
127,48,150
120,96,29
114,87,58
82,40,29
83,71,85
107,48,82
93,58,161
77,47,165
85,64,106
86,41,87
79,83,172
104,60,129
78,99,92
124,84,135
125,87,44
90,63,159
94,69,54
92,61,30
93,58,63
107,48,99
85,104,68
90,47,151
104,60,175
98,84,142
85,62,172
97,28,139
93,28,25
123,111,96
126,118,30
80,92,53
85,64,168
116,27,179
116,27,115
93,28,156
92,103,74
101,48,136
94,69,55
90,63,152
128,82,55
94,69,147
97,28,176
129,56,160
118,91,179
105,68,167
88,76,146
101,101,172
83,71,122
95,46,60
81,77,63
81,114,53
123,111,137
119,63,102
76,89,88
94,69,64
89,71,55
85,87,133
98,80,87
125,81,173
114,43,143
85,62,158
128,89,92
104,107,177
78,45,39
121,107,126
114,87,56
85,62,23
93,28,71
81,120,174
124,84,89
116,94,80
79,83,103
125,81,60
109,80,42
85,64,69
124,84,126
128,82,23
114,43,25
128,89,95
76,27,70
78,37,53
114,93,119
77,47,47
90,47,146
86,41,107
98,80,42
79,69,159
97,28,82
115,40,51
81,114,67
92,61,137
96,47,100
90,63,97
128,89,140
85,62,170
103,42,109
77,47,122
127,48,133
115,98,75
119,63,68
125,81,140
130,114,85
126,118,153
78,45,101
96,47,153
92,61,62
123,117,165
119,63,161
128,82,46
128,82,48
128,89,89
77,47,44
78,99,177
119,63,112
97,75,25
102,118,146
91,74,60
101,116,52
93,51,92
116,53,122
101,101,22
123,118,118
82,40,118
78,99,151
129,35,31
90,63,43
88,76,127
114,117,79
124,84,82
78,31,161
116,80,111
101,48,85
104,107,157
90,47,169
107,82,58
121,107,173
90,47,72
109,47,177
83,71,62
85,104,162
84,104,116
76,35,133
76,89,95
97,75,77
83,117,103
96,47,165
128,89,110
79,83,170
109,47,104
114,87,158
128,85,62
114,43,99
85,62,30
98,84,176
96,47,60
83,71,147
128,89,101
78,45,145
118,91,105
123,111,111
125,87,99
108,69,138
84,104,85
93,51,179
86,41,86
116,53,123
116,53,169
101,101,66
123,118,177
76,89,172
120,96,42
116,94,72
76,35,65
116,53,100
88,76,145
100,45,95
93,28,37
96,68,63
92,103,177
81,109,180
115,40,53
97,75,35
126,118,50
127,48,95
79,83,110
127,106,118
130,114,69
104,107,112
81,120,56
90,47,153
97,28,28
114,87,24
116,27,162
105,68,103
115,40,166
82,40,167
101,101,54
116,27,86
81,109,96
115,40,158
116,97,73
91,115,75
85,64,178
88,76,81
107,48,166
109,47,156
78,37,63
76,35,101
126,118,39
116,80,141
81,120,85
84,104,136
97,28,144
129,35,166
101,48,125
104,60,72
90,63,114
115,98,124
86,90,22
85,62,52
77,47,103
96,47,39
126,118,44
114,87,160
118,91,106
81,120,162
94,69,180
85,62,167
107,108,73
95,46,79
120,96,57
79,69,138
128,89,107
76,35,174
128,85,147
123,117,75
83,117,150
81,109,36
107,82,72
86,34,85
118,91,177
114,117,42
92,103,45
91,74,126
126,118,155
127,48,122
91,74,60
92,103,86
93,51,59
81,120,99
102,118,120
85,85,120
128,82,32
76,35,110
90,47,40
80,92,128
125,81,161
89,71,175
109,47,158
125,81,103
77,47,135
109,47,46
78,99,46
78,31,139
128,82,152
80,92,177
95,46,52
96,35,83
108,69,66
125,87,79
120,96,102
92,61,112
90,47,107
124,84,47
76,89,44
103,42,98
129,56,129
86,34,163
90,47,98
78,99,56
123,111,85
107,108,163
123,117,165
118,70,36
104,107,177
85,85,101
102,118,85
128,85,56
115,98,163
82,40,118
82,40,63
90,47,103
81,109,129
93,28,137
116,97,165
96,47,128
101,101,97
85,104,28
103,42,121
81,114,178
77,47,33
93,58,79
76,27,36
76,103,153
77,49,108
116,94,139
86,34,93
119,63,129
107,108,35
115,40,27
125,81,44
89,113,21
80,92,37
81,77,50
97,75,135
90,47,101
83,71,27
130,114,42
103,42,56
89,71,130
101,101,23
109,47,39
76,27,64
104,60,136
127,48,41
90,47,179
128,89,128
128,85,121
97,28,111
114,93,165
91,115,177
86,34,63
85,104,22
116,80,80
77,49,80
114,87,73
116,80,30
116,27,84
112,119,170
84,104,108
118,70,160
102,118,59
127,48,172
120,96,171
88,76,96
77,49,147
109,47,67
81,120,148
94,69,106
77,47,97
89,113,95
78,45,38
118,91,94
78,99,116
76,89,98
116,80,27
118,91,49
93,58,116
91,74,100
86,90,76
116,27,74
128,89,137
96,47,63
128,82,176
121,107,86
80,92,129
114,43,99
76,103,177
76,35,129
123,117,164
76,35,129
102,118,26
120,96,92
97,28,74
86,41,28
77,47,158
100,45,69
92,103,35
127,48,163
88,76,43
107,108,159
90,47,84
130,114,46
119,63,60
93,58,65
120,96,159
78,45,95
82,40,128
100,45,113
95,46,45
129,35,57
118,70,28
119,63,42
85,62,69
114,87,177
107,48,78
116,94,153
126,118,162
89,71,47
127,106,67
123,117,138
124,84,151
93,58,51
124,84,47
126,118,44
116,53,122
116,80,120
93,51,28
125,45,156
89,113,108
124,84,59
91,115,145
85,85,80
101,116,122
82,40,131
78,45,36
89,71,105
128,85,81
77,47,135
123,111,57
81,114,172
84,104,153
76,35,156
105,68,30
107,48,162
107,82,82
101,116,56
77,49,90
93,28,106
125,87,162
115,40,109
90,63,179
101,48,149
114,43,46
115,40,49
91,115,141
93,58,112
108,69,74
76,27,80
107,82,99
118,91,88
89,71,148
107,48,120
81,109,20
121,107,100
129,35,165
123,118,114
105,68,143
96,47,109
84,104,146
91,74,52
89,71,51
96,47,123
129,35,123
78,45,74
79,69,153
118,70,68
98,80,87
107,82,173
96,47,76
124,84,47
88,76,146
78,31,57
85,64,147
76,103,127
107,108,111
92,72,98
86,41,85
97,28,167
84,104,88
78,45,36
123,117,105
88,76,67
114,117,30
81,114,46
81,77,81
128,89,130
92,72,80
83,71,138
115,40,169
128,89,38
112,119,122
94,69,57
118,91,167
109,47,129
84,104,87
101,48,101
81,109,117
125,45,46
76,103,101
114,93,104
126,118,114
77,49,100
86,41,173
121,107,47
89,113,146
95,46,178
123,118,28
129,56,65
118,91,147
78,99,97
128,89,54
85,85,172
81,114,28
127,106,70
123,117,25
85,38,75
128,89,170
76,35,30
109,47,173
120,96,142
76,103,166
96,47,61
123,118,176
104,107,129
101,101,70
83,117,91
126,118,120
97,75,32
90,63,93
127,106,63
125,45,124
89,71,54
107,108,170
91,115,134
81,114,71
116,80,50
85,64,40
115,40,104
86,34,38
98,84,45
78,31,70
104,107,75
107,82,27
96,47,164
95,46,41
82,40,46
92,61,134
81,109,158
101,116,55
100,45,130
101,101,91
105,68,123
85,62,86
125,45,92
101,116,76
90,63,46
116,27,50
92,72,125
119,63,58
104,60,69
107,48,31
76,27,90
118,70,124
118,70,70
123,118,71
92,61,82
103,42,163
102,118,54
98,84,172
96,35,108
108,69,177
97,28,75
116,53,97
112,119,60
80,92,167
98,80,85
80,92,61
128,89,84
93,51,102
98,80,99
89,71,80
115,98,126
77,49,142
107,48,120
78,31,152
86,41,46
97,28,147
91,115,179
115,40,74
104,107,88
96,35,177
103,42,60
78,99,43
81,120,168
107,48,77
115,98,58
81,120,104
125,87,133
96,47,123
96,47,92
102,118,107
89,113,130
118,91,159
81,109,174
90,47,60
116,94,96
114,93,150
83,71,156
82,40,65
80,92,176
119,63,110
77,49,99
91,115,149
114,93,38
89,71,54
116,94,149
81,77,33
115,98,83
88,76,68
98,84,88
128,89,110
103,42,80
121,107,88
116,94,96
78,99,111
86,90,105
107,82,115
80,92,177
107,48,104
81,77,26
108,69,75
86,34,20
115,40,165
78,37,154
116,97,23
128,89,33
97,28,29
107,48,105
89,113,99
90,47,160
79,83,163
81,109,130
92,103,150
97,28,146
123,111,89
114,43,22
97,75,59
83,71,43
96,68,135
101,101,97
88,76,92
97,28,109
103,42,120
107,82,54
93,28,143
96,35,23
109,80,113
86,34,41
127,106,150
97,28,159
121,107,74
83,117,33
83,71,98
128,82,153
124,84,90
76,103,131
116,27,159
93,58,68
124,84,75
88,76,149
126,118,78
107,82,172
96,35,167
114,43,123
115,98,157
96,35,44
100,45,46
85,38,176
81,120,165
79,83,133
114,43,22
101,48,30
81,114,162
114,93,140
119,63,159
97,28,133
120,96,110
94,69,126
93,51,151
85,104,150
90,63,40
114,117,49
92,103,151
101,116,130
123,111,56
86,34,108
83,117,130
76,89,56
109,80,45
97,28,42
105,68,119
123,118,29
98,80,31
127,106,125
127,48,153
92,61,180
114,43,27
128,85,92
119,63,177
127,106,81
85,85,83
98,80,109
107,82,91
118,70,156
86,34,109
85,62,96
85,62,102
125,81,30
96,47,153
89,113,32
79,69,30
76,89,159
82,40,167
91,74,138
81,77,24
119,63,108
114,87,123
90,63,101
85,85,169
89,113,145
116,97,130
129,35,98
85,85,62
89,71,120
81,77,130
109,80,109
82,40,40
126,118,71
98,84,85
114,117,163
90,63,31
127,48,150
85,104,26
107,82,144
93,28,46
92,103,34
107,108,126
88,76,64
107,82,166
119,63,68
97,28,114
90,63,100
103,42,61
108,69,98
88,76,168
95,46,59
107,48,124
101,101,48
116,80,67
128,82,88
76,103,46
85,104,168
86,90,151
123,118,78
76,103,86
125,87,131
127,106,57
91,115,73
129,56,87
103,42,86
116,97,147
85,38,69
107,82,156
115,98,88
78,99,146
90,63,64
124,84,143
81,120,54
125,87,156
76,103,140
96,35,60
88,76,125
90,47,52
123,111,48
128,82,147
88,76,150
92,61,179
92,103,167
128,89,20
115,40,80
97,28,98
85,64,46
78,37,108
124,84,149
81,114,63
86,41,21
101,116,124
116,94,179
102,118,72
93,28,89
114,117,156
103,42,164
85,85,83
93,51,69
86,34,127
116,80,88
101,116,48
128,89,61
93,28,120
76,35,72
77,49,142
86,34,42
130,114,53
109,80,133
126,118,38
114,117,163
90,47,59
116,97,109
107,108,108
101,116,65
94,69,133
86,41,67
93,28,74
114,117,117
107,108,145
115,98,55
125,87,66
108,69,58
103,42,32
102,118,142
101,48,176
125,87,42
123,118,103
92,72,142
85,38,31
86,34,128
114,93,74
88,76,61
118,91,157
94,69,43
114,117,95
130,114,84
127,48,83
116,80,167
120,96,127
114,93,30
102,118,159
90,63,55
95,46,138
104,107,58
118,91,114
83,71,42
88,76,65
109,80,114
78,45,21
107,48,128
91,115,139
101,116,115
92,72,169
129,56,55
128,82,103
93,58,22
130,114,100
102,118,39
96,35,171
101,101,99
116,97,172
125,87,158
78,31,108
107,82,44
79,83,155
101,116,47
128,82,121
76,103,74
97,75,163
130,114,65
83,71,47
77,47,170
92,61,124
101,48,50
86,41,58
123,118,136
93,28,125
103,42,106
103,42,49
125,45,116
97,75,37
81,109,40
128,85,144
81,114,150
86,34,143
88,76,162
125,87,58
97,75,47
118,70,131
92,103,113
130,114,132
128,85,141
85,87,155
98,84,154
81,109,66
107,82,180
80,92,146
83,71,145
88,76,39
116,94,147
116,27,78
114,43,101
91,74,29
90,63,44
116,97,57
86,34,145
79,83,147
127,106,169
123,111,69
130,114,67
81,109,84
129,35,162
93,58,125
76,27,149
125,81,34
96,68,68
107,82,83
93,58,75
107,108,47
76,103,33
88,76,51
101,101,44
92,72,166
121,107,38
109,80,49
89,113,160
85,38,137
93,58,21
116,80,121
92,103,84
86,34,44
90,63,51
112,119,107
128,89,28
92,72,75
116,53,112
94,69,174
86,41,73
83,71,167
93,51,178
93,28,109
115,98,63
114,117,51
114,93,56
126,118,116
119,63,67
92,61,38
92,72,47
129,35,113
82,40,126
89,113,21
115,98,72
129,56,30
116,53,108
85,64,141
109,80,48
128,85,109
78,45,134
123,118,127
78,31,93
92,61,92
79,83,79
86,41,46
100,45,82
104,60,128
83,117,52
114,117,79
121,107,126
120,96,111
83,71,141
88,76,75
121,107,161
128,89,59
92,72,85
85,62,165
83,71,158
109,80,114
85,64,178
108,69,143
104,60,137
79,83,43
123,111,104
125,87,151
85,87,172
123,111,25
76,89,115
114,117,95
76,27,179
78,45,40
102,118,100
85,85,130
125,87,133
124,84,86
108,69,111
109,80,158
109,47,72
130,114,45
78,37,78
83,71,114
103,42,79
82,40,173
82,40,86
116,27,129
92,72,150
125,45,138
104,60,92
109,80,103
76,27,38
92,61,83
76,27,34
123,111,27
76,103,68
125,45,78
77,47,29
76,27,72
92,103,36
105,68,173
88,76,101
129,35,170
125,87,31
80,92,68
125,81,49
104,107,56
94,69,167
92,72,44
77,49,55
90,47,117
118,91,140
88,76,163
90,63,112
109,47,33
91,74,43
129,35,104
81,109,149
114,43,172
85,104,133
81,114,170
109,80,129
98,80,143
93,58,45
116,80,173
90,63,164
92,103,75
125,81,177
107,48,176
78,37,48
79,69,143
81,77,179
125,87,65
77,47,88
121,107,68
92,103,48
121,107,49
103,42,137
96,68,170
129,35,111
102,118,37
97,28,113
128,82,131
89,71,146
121,107,156
120,96,43
101,101,135
109,80,33
98,80,125
77,49,164
84,104,102
85,38,103
107,82,179
76,103,175
86,41,43
93,51,92
85,87,62
81,109,97
107,108,172
120,96,149
128,82,37
81,77,88
114,93,132
128,82,128
114,93,84
77,49,38
116,27,173
92,103,90
76,27,79
81,120,135
85,85,175
114,87,71
92,72,121
85,85,117
127,48,68
123,118,98
88,76,63
96,35,103
78,31,144
109,47,111
119,63,40
125,81,93
78,45,97
114,43,123
89,71,50
128,82,158
78,45,49
125,45,137
118,91,157
85,85,140
120,96,67
89,71,88
125,45,175
79,83,174
130,114,25
102,118,113
116,97,89
124,84,164
118,91,63
124,84,60
78,37,169
86,90,90
116,97,120
90,63,177
101,48,52
105,68,25
125,81,175
109,80,172
128,85,46
118,91,32
86,34,99
112,119,88
86,41,131
127,106,41
77,49,80
129,35,60
78,31,80
105,68,92
78,31,87
85,38,105
129,56,94
89,113,108
105,68,118
124,84,163
95,46,143
85,64,127
86,34,82
92,61,34
91,74,175
85,64,40
86,90,172
101,101,159
128,82,38
96,68,83
105,68,125
92,72,53
81,120,149
92,61,56
77,47,87
119,63,146
114,87,39
125,87,138
125,81,97
105,68,167
85,85,144
78,99,75
90,47,165
129,56,103
118,91,163
89,113,32
93,51,78
91,74,48
76,103,144
128,82,61
107,48,28
84,104,98
78,31,177
91,74,172
114,43,86
89,113,144
127,106,53
92,61,124
97,75,88
107,48,69
104,60,164
89,71,158
84,104,60
120,96,64
82,40,112
126,118,149
77,49,150
90,63,66
108,69,65
89,113,69
121,107,31
86,34,44
101,101,174
86,90,53
96,68,176
115,40,48
118,70,96
78,99,89
96,47,132
101,101,91
93,51,136
124,84,132
115,98,66
81,109,74
97,75,21
126,118,39
93,28,82
92,61,87
104,107,86
81,77,55
79,83,135
91,74,45
128,85,147
76,103,24
107,108,33
91,115,114
86,34,40
98,84,28
93,51,152
86,41,101
85,64,92
101,101,111
116,80,98
128,82,52
83,117,154
114,43,54
93,28,117
125,87,90
76,89,68
126,118,136
125,87,136
116,80,120
86,34,152
83,117,23
116,80,151
104,60,41
92,72,50
91,115,70
92,72,108
127,48,123
118,91,87
114,87,99
104,60,122
125,81,31
101,116,45
123,111,169
115,40,29
91,74,68
118,70,100
90,47,67
78,45,158
78,31,112
130,114,110
98,84,149
128,85,67
84,104,176
114,117,95
81,109,146
123,118,113
76,103,124
114,117,43
118,91,160
107,82,153
105,68,40
85,87,126
76,35,79
108,69,124
125,87,43
76,27,130
79,83,32
85,64,105
114,87,96
114,87,71
83,117,43
118,70,132
116,97,70
107,48,66
112,119,123
104,60,55
76,103,62
116,27,143
104,107,65
79,69,116
81,77,92
81,77,163
76,27,166
119,63,60
93,58,63
112,119,57
76,35,32
129,35,122
83,117,118
107,48,24
128,85,100
118,91,124
130,114,58
121,107,96
89,71,148
107,82,119
119,63,105
118,70,170
116,97,118
125,87,81
116,94,45
76,35,127
114,117,46
129,35,27
119,63,55
96,68,178
107,82,173
116,80,155
116,97,52
107,108,165
116,80,178
86,90,179
101,116,77
109,80,79
77,49,92
96,68,158
90,63,97
94,69,67
85,85,167
114,93,79
116,53,114
78,45,118
128,89,32
91,74,83
78,99,46
116,94,88
91,74,106
76,103,118
94,69,152
83,117,47
107,82,145
78,31,159
119,63,148
92,103,126
100,45,79
116,94,122
108,69,121
104,107,162
114,93,92
84,104,42
77,47,54
109,80,82
93,51,167
77,49,98
91,74,73
81,114,118
130,114,87
81,109,170
78,31,62
128,89,167
128,85,44
81,109,44
79,69,92
91,74,123
86,41,30
114,93,110
116,80,68
85,104,107
83,117,85
130,114,66
115,98,58
123,111,76
129,35,172
77,47,53
114,117,153
127,48,135
92,61,134
92,61,27
109,80,172
120,96,173
130,114,49
90,47,142
85,85,51
120,96,24
76,89,39
93,58,33
125,87,176
92,103,87
91,115,58
85,87,23
130,114,98
84,104,29
128,85,31
96,35,37
116,27,171
92,72,80
79,83,22
116,53,38
128,89,49
116,27,62
78,45,164
98,80,123
91,74,147
92,103,64
107,82,109
79,83,80
85,87,24
125,45,78
116,27,20
98,80,57
93,28,39
125,87,119
88,76,113
123,111,69
94,69,25
96,35,158
116,94,74
104,60,70
101,48,72
126,118,142
108,69,127
85,38,164
105,68,30
77,47,30
116,53,150
78,45,159
92,103,103
129,56,47
79,69,21
107,108,29
94,69,92
85,85,157
105,68,102
77,49,48
96,47,174
79,69,39
96,47,127
120,96,48
81,114,103
76,35,155
77,47,68
85,64,82
76,35,152
107,82,100
129,56,147
101,101,98
100,45,20
90,63,62
78,45,30
93,58,156
121,107,78
93,28,60
115,40,166
97,28,103
100,45,44
85,87,54
123,117,149
91,115,58
104,60,95
109,47,168
114,87,39
85,85,96
108,69,42
114,93,160
127,48,168
91,115,164
78,37,81
116,94,145
76,89,30
116,80,125
98,80,27
78,31,106
96,35,50
85,104,140
81,120,135
77,49,77
85,104,116
124,84,104
81,120,123
92,103,87
97,28,152
92,61,77
76,35,104
83,117,85
98,84,146
83,71,46
94,69,150
101,101,95
96,68,154
107,108,99
96,47,150
83,117,53
76,35,96
105,68,123
124,84,143
85,104,53
107,48,80
123,118,113
88,76,60
78,37,102
107,108,88
116,94,152
107,82,143
81,109,151
108,69,73
105,68,170
116,97,118
107,82,86
90,47,96
102,118,118
121,107,79
81,120,120
114,93,121
114,43,139
107,48,138
78,37,176
93,51,36
114,93,73
108,69,112
126,118,104
96,47,119
82,40,131
129,35,23
107,108,149
101,48,166
83,71,79
128,82,39
93,28,23
128,85,55
86,34,96
77,47,43
121,107,145
84,104,88
127,48,138
116,80,81
116,27,48
130,114,148
96,47,48
76,35,23
86,34,93
89,113,35
104,60,24
91,74,37
125,87,79
109,47,109
77,49,113
123,117,125
96,47,116
115,40,95
104,107,46
118,91,85
112,119,89
86,41,59
79,69,160
92,72,163
94,69,51
109,47,35
125,87,139
78,45,138
101,48,155
81,109,142
81,120,99
97,75,160
100,45,91
86,90,89
89,71,64
93,51,98
90,63,51
86,34,37
129,35,131
130,114,41
91,115,163
123,111,68
109,80,95
93,51,45
129,56,168
102,118,136
112,119,165
127,106,55
116,53,146
101,116,179
76,89,164
96,35,79
81,114,111
81,109,126
76,103,68
85,38,41
93,28,23
96,35,75
130,114,93
101,48,90
125,45,127
93,28,51
82,40,65
100,45,98
115,98,96
128,89,154
129,56,101
109,47,115
91,115,98
121,107,142
76,89,49
116,94,100
92,103,36
115,40,143
116,53,53
85,87,116
115,40,95
78,31,35
123,111,127
105,68,123
116,53,125
90,63,40
85,104,91
123,117,109
125,87,89
85,62,115
128,85,24
107,82,115
92,72,138
116,80,169
128,85,32
85,85,156
125,45,44
124,84,137
101,101,111
114,43,171
129,56,145
85,62,98
98,84,69
104,60,143
116,53,35
81,120,145
97,75,74
86,34,119
85,64,122
116,80,114
125,45,22
104,107,160
77,49,107
128,85,55
119,63,154
114,87,33
85,38,27
96,68,79
104,60,54
125,87,127
105,68,109
78,31,135
109,80,147
76,89,134
96,47,102
115,98,96
82,40,29
120,96,32
94,69,26
77,47,164
91,115,168
129,56,81
103,42,84
76,103,126
126,118,27
96,35,32
126,118,71
86,34,27
78,45,31
76,35,162
85,104,21
116,53,25
83,117,52
130,114,165
91,115,86
86,90,64
126,118,61
107,108,118
78,37,112
93,58,56
93,28,32
101,116,89
107,82,151
77,47,84
89,71,137
78,37,48
78,31,25
115,98,66
85,85,64
95,46,178
108,69,35
92,103,138
120,96,154
125,45,69
119,63,134
118,70,142
81,77,38
76,103,51
125,81,158
129,35,37
101,101,22
101,48,158
93,51,83
76,27,175
79,69,89
80,92,174
81,109,78
92,61,25
104,60,160
92,61,122
118,91,138
81,77,170
114,93,64
119,63,172
107,82,165
96,35,48
107,82,174
95,46,81
119,63,156
91,115,104
78,37,45
84,104,178
124,84,88
114,93,152
101,116,109
130,114,137
89,113,164
126,118,176
109,47,33
80,92,86
98,80,31
84,104,138
81,109,154
92,103,88
92,61,35
128,85,173
116,53,70
76,35,133
97,28,75
128,85,34
85,64,76
94,69,62
104,60,22
83,117,159
101,48,42
76,35,123
126,118,171
94,69,24
78,31,175
93,28,143
116,27,129
97,75,73
85,64,85
82,40,179
109,47,87
88,76,114
90,63,24
86,41,175
92,61,126
128,85,48
114,87,54
79,69,178
125,81,149
86,41,76
105,68,132
90,47,149
107,82,72
92,72,77
86,41,80
92,72,67
77,47,94
91,115,142
114,43,155
76,35,88
82,40,57
76,103,134
107,48,122
83,117,86
80,92,95
89,113,168
125,81,156
129,35,65
104,60,30
119,63,78
96,68,55
125,81,129
81,114,167
89,71,51
128,89,77
107,108,127
80,92,66
130,114,161
127,48,89
125,81,32
93,28,82
116,27,117
116,53,54
81,77,54
128,82,80
83,117,73
116,27,53
83,117,150
91,74,26
98,80,69
81,77,84
126,118,122
96,47,25
118,70,169
114,93,38
101,116,162
81,77,69
89,113,123
116,94,42
101,48,67
109,47,72
104,60,42
96,35,150
109,47,111
85,38,111
81,120,61
104,60,23
94,69,109
91,74,151
116,80,114
102,118,68
85,87,96
78,45,88
82,40,129
79,83,150
116,27,154
125,87,75
91,115,52
128,85,118
129,35,93
118,70,43
83,117,54
86,41,137
119,63,150
81,114,40
85,87,62
86,90,109
103,42,175
107,108,168
118,70,62
93,51,85
116,27,59
86,90,28
114,43,25
96,47,93
83,117,73
84,104,108
119,63,119
85,104,110
121,107,62
107,82,82
92,61,50
90,47,118
90,47,87
128,82,149
84,104,125
116,53,106
129,56,138
81,77,97
118,70,91
85,104,98
85,104,21
120,96,115
79,69,36
129,56,83
114,87,160
121,107,123
116,97,160
78,31,100
89,113,22
96,47,126
85,62,64
107,108,173
104,60,83
90,63,86
104,107,43
85,87,91
114,43,106
128,85,74
78,37,111
85,38,143
81,114,159
84,104,156
92,61,150
83,117,146
112,119,25
116,27,134
84,104,43
86,41,32
107,48,152
83,71,31
107,108,159
116,80,39
107,48,115
104,107,145
107,48,158
78,99,74
90,47,45
116,94,30
88,76,86
85,87,143
105,68,59
116,80,172
93,58,169
81,120,157
125,87,93
82,40,143
77,47,91
92,103,71
116,97,44
92,61,107
109,80,144
118,91,55
85,104,161
89,113,110
118,70,142
98,80,36
112,119,80
85,38,132
85,62,171
104,107,150
79,69,147
97,28,122
85,104,34
77,49,59
103,42,117
125,45,59
93,58,41
116,27,117
78,31,98
85,64,52
82,40,155
93,28,37
92,103,116
129,35,156
116,27,45
101,116,106
86,41,64
102,118,45
101,48,62
92,103,173
129,56,39
109,80,122
78,31,128
109,80,116
112,119,28
128,89,149
85,64,101
95,46,113
85,87,69
78,99,68
109,47,141
128,82,44
81,109,34
76,27,156
92,72,91
104,107,20
79,69,74
81,114,84
114,87,59
129,35,55
124,84,87
78,99,142
76,89,77
115,98,96
125,87,65
86,90,97
91,115,27
76,27,63
81,109,100
114,117,119
101,116,94
85,64,25
76,89,109
85,64,141
78,45,146
97,28,68
90,47,125
78,99,99
127,106,159
103,42,123
78,45,133
80,92,50
84,104,51
118,91,31
78,31,147
114,117,166
109,47,89
116,27,32
83,71,86
85,62,33
128,82,134
116,97,137
81,77,72
94,69,27
96,47,92
85,64,171
109,47,117
93,28,25
108,69,50
116,53,92
86,90,155
80,92,63
78,37,163
88,76,64
92,61,172
90,63,90
85,64,83
107,48,144
115,40,81
93,28,63
116,80,177
116,27,158
103,42,83
90,63,74
76,103,40
102,118,140
81,120,109
82,40,104
107,82,179
129,35,77
129,35,114
101,101,100
124,84,28
76,89,114
105,68,125
93,28,151
90,63,95
96,47,143
129,56,102
97,28,126
124,84,79
120,96,108
76,89,109
81,77,67
127,48,160
81,120,147
86,41,94
124,84,165
85,38,61
77,47,56
